,index,ISOCode,RSA,PLAN,contry_index,variable,group_rsa,sum_rsa,group_plan,sum_plan
609,152,ISL,"{'groups': [{'group': 1.0, 'sum': 56653.54440093296}, {'group': 2.0, 'sum': 47196.94236086273}, {'group': 3.0, 'sum': 2389.538544188184}]}","{'groups': [{'group': 1.0, 'sum': 23924.582436403492}, {'group': 2.0, 'sum': 19892.76595238808}, {'group': 3.0, 'sum': 1026.9446578307568}]}",152,1,2.0,47196.94236086273,2.0,19892.76595238808
610,152,ISL,"{'groups': [{'group': 1.0, 'sum': 56653.54440093296}, {'group': 2.0, 'sum': 47196.94236086273}, {'group': 3.0, 'sum': 2389.538544188184}]}","{'groups': [{'group': 1.0, 'sum': 23924.582436403492}, {'group': 2.0, 'sum': 19892.76595238808}, {'group': 3.0, 'sum': 1026.9446578307568}]}",152,2,3.0,2389.538544188184,3.0,1026.9446578307568
611,152,ISL,"{'groups': [{'group': 1.0, 'sum': 56653.54440093296}, {'group': 2.0, 'sum': 47196.94236086273}, {'group': 3.0, 'sum': 2389.538544188184}]}","{'groups': [{'group': 1.0, 'sum': 23924.582436403492}, {'group': 2.0, 'sum': 19892.76595238808}, {'group': 3.0, 'sum': 1026.9446578307568}]}",152,3,,,,
612,153,PCN,{'groups': []},{'groups': []},153,0,,,,
613,153,PCN,{'groups': []},{'groups': []},153,1,,,,
614,153,PCN,{'groups': []},{'groups': []},153,2,,,,
615,153,PCN,{'groups': []},{'groups': []},153,3,,,,
616,154,BGR,"{'groups': [{'group': 2.0, 'sum': 617.1975859879022}, {'group': 3.0, 'sum': 64741.85175161403}]}","{'groups': [{'group': 2.0, 'sum': 446.40028031249847}, {'group': 3.0, 'sum': 48175.10522025146}]}",154,0,2.0,617.1975859879022,2.0,446.40028031249847
617,154,BGR,"{'groups': [{'group': 2.0, 'sum': 617.1975859879022}, {'group': 3.0, 'sum': 64741.85175161403}]}","{'groups': [{'group': 2.0, 'sum': 446.40028031249847}, {'group': 3.0, 'sum': 48175.10522025146}]}",154,1,3.0,64741.85175161403,3.0,48175.10522025146
618,154,BGR,"{'groups': [{'group': 2.0, 'sum': 617.1975859879022}, {'group': 3.0, 'sum': 64741.85175161403}]}","{'groups': [{'group': 2.0, 'sum': 446.40028031249847}, {'group': 3.0, 'sum': 48175.10522025146}]}",154,2,,,,
619,154,BGR,"{'groups': [{'group': 2.0, 'sum': 617.1975859879022}, {'group': 3.0, 'sum': 64741.85175161403}]}","{'groups': [{'group': 2.0, 'sum': 446.40028031249847}, {'group': 3.0, 'sum': 48175.10522025146}]}",154,3,,,,
620,155,SAU,"{'groups': [{'group': 3.0, 'sum': 216.48600218195116}, {'group': 4.0, 'sum': 251173.437065087}]}","{'groups': [{'group': 3.0, 'sum': 172.05216968750017}, {'group': 4.0, 'sum': 223062.28417171945}]}",155,0,3.0,216.48600218195116,3.0,172.05216968750017
621,155,SAU,"{'groups': [{'group': 3.0, 'sum': 216.48600218195116}, {'group': 4.0, 'sum': 251173.437065087}]}","{'groups': [{'group': 3.0, 'sum': 172.05216968750017}, {'group': 4.0, 'sum': 223062.28417171945}]}",155,1,4.0,251173.437065087,4.0,223062.28417171945
622,155,SAU,"{'groups': [{'group': 3.0, 'sum': 216.48600218195116}, {'group': 4.0, 'sum': 251173.437065087}]}","{'groups': [{'group': 3.0, 'sum': 172.05216968750017}, {'group': 4.0, 'sum': 223062.28417171945}]}",155,2,,,,
623,155,SAU,"{'groups': [{'group': 3.0, 'sum': 216.48600218195116}, {'group': 4.0, 'sum': 251173.437065087}]}","{'groups': [{'group': 3.0, 'sum': 172.05216968750017}, {'group': 4.0, 'sum': 223062.28417171945}]}",155,3,,,,
624,156,IND,"{'groups': [{'group': 1.0, 'sum': 5651.937158237573}, {'group': 2.0, 'sum': 21465.372349112215}, {'group': 3.0, 'sum': 57387.84413480938}, {'group': 4.0, 'sum': 414530.93880867434}]}","{'groups': [{'group': 1.0, 'sum': 4719.293106272318}, {'group': 2.0, 'sum': 17796.56563656923}, {'group': 3.0, 'sum': 46829.99252638967}, {'group': 4.0, 'sum': 379195.1222041909}]}",156,0,1.0,5651.937158237573,1.0,4719.293106272318
625,156,IND,"{'groups': [{'group': 1.0, 'sum': 5651.937158237573}, {'group': 2.0, 'sum': 21465.372349112215}, {'group': 3.0, 'sum': 57387.84413480938}, {'group': 4.0, 'sum': 414530.93880867434}]}","{'groups': [{'group': 1.0, 'sum': 4719.293106272318}, {'group': 2.0, 'sum': 17796.56563656923}, {'group': 3.0, 'sum': 46829.99252638967}, {'group': 4.0, 'sum': 379195.1222041909}]}",156,1,2.0,21465.372349112215,2.0,17796.56563656923
626,156,IND,"{'groups': [{'group': 1.0, 'sum': 5651.937158237573}, {'group': 2.0, 'sum': 21465.372349112215}, {'group': 3.0, 'sum': 57387.84413480938}, {'group': 4.0, 'sum': 414530.93880867434}]}","{'groups': [{'group': 1.0, 'sum': 4719.293106272318}, {'group': 2.0, 'sum': 17796.56563656923}, {'group': 3.0, 'sum': 46829.99252638967}, {'group': 4.0, 'sum': 379195.1222041909}]}",156,2,3.0,57387.84413480938,3.0,46829.99252638967
627,156,IND,"{'groups': [{'group': 1.0, 'sum': 5651.937158237573}, {'group': 2.0, 'sum': 21465.372349112215}, {'group': 3.0, 'sum': 57387.84413480938}, {'group': 4.0, 'sum': 414530.93880867434}]}","{'groups': [{'group': 1.0, 'sum': 4719.293106272318}, {'group': 2.0, 'sum': 17796.56563656923}, {'group': 3.0, 'sum': 46829.99252638967}, {'group': 4.0, 'sum': 379195.1222041909}]}",156,3,4.0,414530.93880867434,4.0,379195.1222041909
628,157,COL,"{'groups': [{'group': 1.0, 'sum': 265.42181029994214}, {'group': 2.0, 'sum': 5750.177049036684}, {'group': 3.0, 'sum': 68329.96416440391}, {'group': 4.0, 'sum': 236161.19359827926}]}","{'groups': [{'group': 1.0, 'sum': 253.23092593749982}, {'group': 2.0, 'sum': 5586.498680183135}, {'group': 3.0, 'sum': 66804.59440855129}, {'group': 4.0, 'sum': 231396.01425370062}]}",157,0,1.0,265.42181029994214,1.0,253.23092593749982
629,157,COL,"{'groups': [{'group': 1.0, 'sum': 265.42181029994214}, {'group': 2.0, 'sum': 5750.177049036684}, {'group': 3.0, 'sum': 68329.96416440391}, {'group': 4.0, 'sum': 236161.19359827926}]}","{'groups': [{'group': 1.0, 'sum': 253.23092593749982}, {'group': 2.0, 'sum': 5586.498680183135}, {'group': 3.0, 'sum': 66804.59440855129}, {'group': 4.0, 'sum': 231396.01425370062}]}",157,1,2.0,5750.177049036684,2.0,5586.498680183135
630,157,COL,"{'groups': [{'group': 1.0, 'sum': 265.42181029994214}, {'group': 2.0, 'sum': 5750.177049036684}, {'group': 3.0, 'sum': 68329.96416440391}, {'group': 4.0, 'sum': 236161.19359827926}]}","{'groups': [{'group': 1.0, 'sum': 253.23092593749982}, {'group': 2.0, 'sum': 5586.498680183135}, {'group': 3.0, 'sum': 66804.59440855129}, {'group': 4.0, 'sum': 231396.01425370062}]}",157,2,3.0,68329.96416440391,3.0,66804.59440855129
631,157,COL,"{'groups': [{'group': 1.0, 'sum': 265.42181029994214}, {'group': 2.0, 'sum': 5750.177049036684}, {'group': 3.0, 'sum': 68329.96416440391}, {'group': 4.0, 'sum': 236161.19359827926}]}","{'groups': [{'group': 1.0, 'sum': 253.23092593749982}, {'group': 2.0, 'sum': 5586.498680183135}, {'group': 3.0, 'sum': 66804.59440855129}, {'group': 4.0, 'sum': 231396.01425370062}]}",157,3,4.0,236161.19359827926,4.0,231396.01425370062
632,158,LSO,"{'groups': [{'group': 2.0, 'sum': 545.1066224531572}, {'group': 3.0, 'sum': 29470.315382368983}, {'group': 4.0, 'sum': 1857.0901260307674}]}","{'groups': [{'group': 2.0, 'sum': 457.3843310546571}, {'group': 3.0, 'sum': 24296.935863128114}, {'group': 4.0, 'sum': 1729.6535740041725}]}",158,0,2.0,545.1066224531572,2.0,457.3843310546571
633,158,LSO,"{'groups': [{'group': 2.0, 'sum': 545.1066224531572}, {'group': 3.0, 'sum': 29470.315382368983}, {'group': 4.0, 'sum': 1857.0901260307674}]}","{'groups': [{'group': 2.0, 'sum': 457.3843310546571}, {'group': 3.0, 'sum': 24296.935863128114}, {'group': 4.0, 'sum': 1729.6535740041725}]}",158,1,3.0,29470.315382368983,3.0,24296.935863128114
634,158,LSO,"{'groups': [{'group': 2.0, 'sum': 545.1066224531572}, {'group': 3.0, 'sum': 29470.315382368983}, {'group': 4.0, 'sum': 1857.0901260307674}]}","{'groups': [{'group': 2.0, 'sum': 457.3843310546571}, {'group': 3.0, 'sum': 24296.935863128114}, {'group': 4.0, 'sum': 1729.6535740041725}]}",158,2,4.0,1857.0901260307674,4.0,1729.6535740041725
635,158,LSO,"{'groups': [{'group': 2.0, 'sum': 545.1066224531572}, {'group': 3.0, 'sum': 29470.315382368983}, {'group': 4.0, 'sum': 1857.0901260307674}]}","{'groups': [{'group': 2.0, 'sum': 457.3843310546571}, {'group': 3.0, 'sum': 24296.935863128114}, {'group': 4.0, 'sum': 1729.6535740041725}]}",158,3,,,,
636,159,SEN,"{'groups': [{'group': 4.0, 'sum': 277.1768156508025}]}","{'groups': [{'group': 4.0, 'sum': 296.35034681544056}]}",159,0,4.0,277.1768156508025,4.0,296.35034681544056
637,159,SEN,"{'groups': [{'group': 4.0, 'sum': 277.1768156508025}]}","{'groups': [{'group': 4.0, 'sum': 296.35034681544056}]}",159,1,,,,
638,159,SEN,"{'groups': [{'group': 4.0, 'sum': 277.1768156508025}]}","{'groups': [{'group': 4.0, 'sum': 296.35034681544056}]}",159,2,,,,
639,159,SEN,"{'groups': [{'group': 4.0, 'sum': 277.1768156508025}]}","{'groups': [{'group': 4.0, 'sum': 296.35034681544056}]}",159,3,,,,
640,160,COM,"{'groups': [{'group': 3.0, 'sum': 44.529268014271146}, {'group': 4.0, 'sum': 896.5091256805172}]}","{'groups': [{'group': 3.0, 'sum': 41.808335625}, {'group': 4.0, 'sum': 861.5740948205904}]}",160,0,3.0,44.529268014271146,3.0,41.808335625
641,160,COM,"{'groups': [{'group': 3.0, 'sum': 44.529268014271146}, {'group': 4.0, 'sum': 896.5091256805172}]}","{'groups': [{'group': 3.0, 'sum': 41.808335625}, {'group': 4.0, 'sum': 861.5740948205904}]}",160,1,4.0,896.5091256805172,4.0,861.5740948205904
642,160,COM,"{'groups': [{'group': 3.0, 'sum': 44.529268014271146}, {'group': 4.0, 'sum': 896.5091256805172}]}","{'groups': [{'group': 3.0, 'sum': 41.808335625}, {'group': 4.0, 'sum': 861.5740948205904}]}",160,2,,,,
643,160,COM,"{'groups': [{'group': 3.0, 'sum': 44.529268014271146}, {'group': 4.0, 'sum': 896.5091256805172}]}","{'groups': [{'group': 3.0, 'sum': 41.808335625}, {'group': 4.0, 'sum': 861.5740948205904}]}",160,3,,,,
644,161,LBR,"{'groups': [{'group': 4.0, 'sum': 5481.534775744718}]}","{'groups': [{'group': 4.0, 'sum': 5437.978981604965}]}",161,0,4.0,5481.534775744718,4.0,5437.978981604965
645,161,LBR,"{'groups': [{'group': 4.0, 'sum': 5481.534775744718}]}","{'groups': [{'group': 4.0, 'sum': 5437.978981604965}]}",161,1,,,,
646,161,LBR,"{'groups': [{'group': 4.0, 'sum': 5481.534775744718}]}","{'groups': [{'group': 4.0, 'sum': 5437.978981604965}]}",161,2,,,,
647,161,LBR,"{'groups': [{'group': 4.0, 'sum': 5481.534775744718}]}","{'groups': [{'group': 4.0, 'sum': 5437.978981604965}]}",161,3,,,,
648,162,SYC,"{'groups': [{'group': 4.0, 'sum': 29.526025130541054}]}","{'groups': [{'group': 4.0, 'sum': 32.33271075}]}",162,0,4.0,29.526025130541054,4.0,32.33271075
649,162,SYC,"{'groups': [{'group': 4.0, 'sum': 29.526025130541054}]}","{'groups': [{'group': 4.0, 'sum': 32.33271075}]}",162,1,,,,
650,162,SYC,"{'groups': [{'group': 4.0, 'sum': 29.526025130541054}]}","{'groups': [{'group': 4.0, 'sum': 32.33271075}]}",162,2,,,,
651,162,SYC,"{'groups': [{'group': 4.0, 'sum': 29.526025130541054}]}","{'groups': [{'group': 4.0, 'sum': 32.33271075}]}",162,3,,,,
652,163,LVA,{'groups': []},{'groups': []},163,0,,,,
653,163,LVA,{'groups': []},{'groups': []},163,1,,,,
654,163,LVA,{'groups': []},{'groups': []},163,2,,,,
655,163,LVA,{'groups': []},{'groups': []},163,3,,,,
656,164,COG,"{'groups': [{'group': 4.0, 'sum': 8673.476984060233}]}","{'groups': [{'group': 4.0, 'sum': 8775.917404269829}]}",164,0,4.0,8673.476984060233,4.0,8775.917404269829
657,164,COG,"{'groups': [{'group': 4.0, 'sum': 8673.476984060233}]}","{'groups': [{'group': 4.0, 'sum': 8775.917404269829}]}",164,1,,,,
658,164,COG,"{'groups': [{'group': 4.0, 'sum': 8673.476984060233}]}","{'groups': [{'group': 4.0, 'sum': 8775.917404269829}]}",164,2,,,,
659,164,COG,"{'groups': [{'group': 4.0, 'sum': 8673.476984060233}]}","{'groups': [{'group': 4.0, 'sum': 8775.917404269829}]}",164,3,,,,
660,165,SRB,"{'groups': [{'group': 2.0, 'sum': 91.62272376499453}, {'group': 3.0, 'sum': 60310.81844670164}]}","{'groups': [{'group': 2.0, 'sum': 84.21430481813726}, {'group': 3.0, 'sum': 44266.51246824616}]}",165,0,2.0,91.62272376499453,2.0,84.21430481813726
661,165,SRB,"{'groups': [{'group': 2.0, 'sum': 91.62272376499453}, {'group': 3.0, 'sum': 60310.81844670164}]}","{'groups': [{'group': 2.0, 'sum': 84.21430481813726}, {'group': 3.0, 'sum': 44266.51246824616}]}",165,1,3.0,60310.81844670164,3.0,44266.51246824616
662,165,SRB,"{'groups': [{'group': 2.0, 'sum': 91.62272376499453}, {'group': 3.0, 'sum': 60310.81844670164}]}","{'groups': [{'group': 2.0, 'sum': 84.21430481813726}, {'group': 3.0, 'sum': 44266.51246824616}]}",165,2,,,,
663,165,SRB,"{'groups': [{'group': 2.0, 'sum': 91.62272376499453}, {'group': 3.0, 'sum': 60310.81844670164}]}","{'groups': [{'group': 2.0, 'sum': 84.21430481813726}, {'group': 3.0, 'sum': 44266.51246824616}]}",165,3,,,,
664,166,LBY,"{'groups': [{'group': 3.0, 'sum': 179.6108827415915}, {'group': 4.0, 'sum': 40399.2344266875}]}","{'groups': [{'group': 3.0, 'sum': 149.96457581249976}, {'group': 4.0, 'sum': 35993.860273107646}]}",166,0,3.0,179.6108827415915,3.0,149.96457581249976
665,166,LBY,"{'groups': [{'group': 3.0, 'sum': 179.6108827415915}, {'group': 4.0, 'sum': 40399.2344266875}]}","{'groups': [{'group': 3.0, 'sum': 149.96457581249976}, {'group': 4.0, 'sum': 35993.860273107646}]}",166,1,4.0,40399.2344266875,4.0,35993.860273107646
666,166,LBY,"{'groups': [{'group': 3.0, 'sum': 179.6108827415915}, {'group': 4.0, 'sum': 40399.2344266875}]}","{'groups': [{'group': 3.0, 'sum': 149.96457581249976}, {'group': 4.0, 'sum': 35993.860273107646}]}",166,2,,,,
667,166,LBY,"{'groups': [{'group': 3.0, 'sum': 179.6108827415915}, {'group': 4.0, 'sum': 40399.2344266875}]}","{'groups': [{'group': 3.0, 'sum': 149.96457581249976}, {'group': 4.0, 'sum': 35993.860273107646}]}",166,3,,,,
668,167,SLE,"{'groups': [{'group': 4.0, 'sum': 7214.988800337512}]}","{'groups': [{'group': 4.0, 'sum': 7081.438499000111}]}",167,0,4.0,7214.988800337512,4.0,7081.438499000111
669,167,SLE,"{'groups': [{'group': 4.0, 'sum': 7214.988800337512}]}","{'groups': [{'group': 4.0, 'sum': 7081.438499000111}]}",167,1,,,,
670,167,SLE,"{'groups': [{'group': 4.0, 'sum': 7214.988800337512}]}","{'groups': [{'group': 4.0, 'sum': 7081.438499000111}]}",167,2,,,,
671,167,SLE,"{'groups': [{'group': 4.0, 'sum': 7214.988800337512}]}","{'groups': [{'group': 4.0, 'sum': 7081.438499000111}]}",167,3,,,,
672,168,MYT,"{'groups': [{'group': 4.0, 'sum': 37.83408751622948}]}","{'groups': [{'group': 4.0, 'sum': 46.045303180147044}]}",168,0,4.0,37.83408751622948,4.0,46.045303180147044
673,168,MYT,"{'groups': [{'group': 4.0, 'sum': 37.83408751622948}]}","{'groups': [{'group': 4.0, 'sum': 46.045303180147044}]}",168,1,,,,
674,168,MYT,"{'groups': [{'group': 4.0, 'sum': 37.83408751622948}]}","{'groups': [{'group': 4.0, 'sum': 46.045303180147044}]}",168,2,,,,
675,168,MYT,"{'groups': [{'group': 4.0, 'sum': 37.83408751622948}]}","{'groups': [{'group': 4.0, 'sum': 46.045303180147044}]}",168,3,,,,
676,169,LIE,"{'groups': [{'group': 2.0, 'sum': 4.939443035535579}, {'group': 3.0, 'sum': 169.19928093960718}]}","{'groups': [{'group': 2.0, 'sum': 8.941241092647058}, {'group': 3.0, 'sum': 150.99357159950992}]}",169,0,2.0,4.939443035535579,2.0,8.941241092647058
677,169,LIE,"{'groups': [{'group': 2.0, 'sum': 4.939443035535579}, {'group': 3.0, 'sum': 169.19928093960718}]}","{'groups': [{'group': 2.0, 'sum': 8.941241092647058}, {'group': 3.0, 'sum': 150.99357159950992}]}",169,1,3.0,169.19928093960718,3.0,150.99357159950992
678,169,LIE,"{'groups': [{'group': 2.0, 'sum': 4.939443035535579}, {'group': 3.0, 'sum': 169.19928093960718}]}","{'groups': [{'group': 2.0, 'sum': 8.941241092647058}, {'group': 3.0, 'sum': 150.99357159950992}]}",169,2,,,,
679,169,LIE,"{'groups': [{'group': 2.0, 'sum': 4.939443035535579}, {'group': 3.0, 'sum': 169.19928093960718}]}","{'groups': [{'group': 2.0, 'sum': 8.941241092647058}, {'group': 3.0, 'sum': 150.99357159950992}]}",169,3,,,,
680,170,COD,"{'groups': [{'group': 2.0, 'sum': 73.32872184503698}, {'group': 3.0, 'sum': 4733.5020385451635}, {'group': 4.0, 'sum': 242263.60572004618}]}","{'groups': [{'group': 2.0, 'sum': 77.73085676274505}, {'group': 3.0, 'sum': 4688.446807394135}, {'group': 4.0, 'sum': 238524.7289921947}]}",170,0,2.0,73.32872184503698,2.0,77.73085676274505
681,170,COD,"{'groups': [{'group': 2.0, 'sum': 73.32872184503698}, {'group': 3.0, 'sum': 4733.5020385451635}, {'group': 4.0, 'sum': 242263.60572004618}]}","{'groups': [{'group': 2.0, 'sum': 77.73085676274505}, {'group': 3.0, 'sum': 4688.446807394135}, {'group': 4.0, 'sum': 238524.7289921947}]}",170,1,3.0,4733.5020385451635,3.0,4688.446807394135
682,170,COD,"{'groups': [{'group': 2.0, 'sum': 73.32872184503698}, {'group': 3.0, 'sum': 4733.5020385451635}, {'group': 4.0, 'sum': 242263.60572004618}]}","{'groups': [{'group': 2.0, 'sum': 77.73085676274505}, {'group': 3.0, 'sum': 4688.446807394135}, {'group': 4.0, 'sum': 238524.7289921947}]}",170,2,4.0,242263.60572004618,4.0,238524.7289921947
683,170,COD,"{'groups': [{'group': 2.0, 'sum': 73.32872184503698}, {'group': 3.0, 'sum': 4733.5020385451635}, {'group': 4.0, 'sum': 242263.60572004618}]}","{'groups': [{'group': 2.0, 'sum': 77.73085676274505}, {'group': 3.0, 'sum': 4688.446807394135}, {'group': 4.0, 'sum': 238524.7289921947}]}",170,3,,,,
684,171,LUX,"{'groups': [{'group': 3.0, 'sum': 73.1728193825234}]}","{'groups': [{'group': 3.0, 'sum': 47.57418317181369}]}",171,0,3.0,73.1728193825234,3.0,47.57418317181369
685,171,LUX,"{'groups': [{'group': 3.0, 'sum': 73.1728193825234}]}","{'groups': [{'group': 3.0, 'sum': 47.57418317181369}]}",171,1,,,,
686,171,LUX,"{'groups': [{'group': 3.0, 'sum': 73.1728193825234}]}","{'groups': [{'group': 3.0, 'sum': 47.57418317181369}]}",171,2,,,,
687,171,LUX,"{'groups': [{'group': 3.0, 'sum': 73.1728193825234}]}","{'groups': [{'group': 3.0, 'sum': 47.57418317181369}]}",171,3,,,,
688,172,COK,"{'groups': [{'group': 4.0, 'sum': 13.956232092001684}]}","{'groups': [{'group': 4.0, 'sum': 12.75303925}]}",172,0,4.0,13.956232092001684,4.0,12.75303925
689,172,COK,"{'groups': [{'group': 4.0, 'sum': 13.956232092001684}]}","{'groups': [{'group': 4.0, 'sum': 12.75303925}]}",172,1,,,,
690,172,COK,"{'groups': [{'group': 4.0, 'sum': 13.956232092001684}]}","{'groups': [{'group': 4.0, 'sum': 12.75303925}]}",172,2,,,,
691,172,COK,"{'groups': [{'group': 4.0, 'sum': 13.956232092001684}]}","{'groups': [{'group': 4.0, 'sum': 12.75303925}]}",172,3,,,,
692,173,SGP,{'groups': []},{'groups': []},173,0,,,,
693,173,SGP,{'groups': []},{'groups': []},173,1,,,,
694,173,SGP,{'groups': []},{'groups': []},173,2,,,,
695,173,SGP,{'groups': []},{'groups': []},173,3,,,,
696,174,LTU,{'groups': []},{'groups': []},174,0,,,,
697,174,LTU,{'groups': []},{'groups': []},174,1,,,,
698,174,LTU,{'groups': []},{'groups': []},174,2,,,,
699,174,LTU,{'groups': []},{'groups': []},174,3,,,,
700,175,MAC,{'groups': []},{'groups': []},175,0,,,,
701,175,MAC,{'groups': []},{'groups': []},175,1,,,,
702,175,MAC,{'groups': []},{'groups': []},175,2,,,,
703,175,MAC,{'groups': []},{'groups': []},175,3,,,,
704,176,CRI,"{'groups': [{'group': 2.0, 'sum': 44.0082782817837}, {'group': 3.0, 'sum': 2548.7402249527254}, {'group': 4.0, 'sum': 22080.381754478654}]}","{'groups': [{'group': 2.0, 'sum': 42.1106634375}, {'group': 3.0, 'sum': 2459.5823898211124}, {'group': 4.0, 'sum': 21352.27618434696}]}",176,0,2.0,44.0082782817837,2.0,42.1106634375
705,176,CRI,"{'groups': [{'group': 2.0, 'sum': 44.0082782817837}, {'group': 3.0, 'sum': 2548.7402249527254}, {'group': 4.0, 'sum': 22080.381754478654}]}","{'groups': [{'group': 2.0, 'sum': 42.1106634375}, {'group': 3.0, 'sum': 2459.5823898211124}, {'group': 4.0, 'sum': 21352.27618434696}]}",176,1,3.0,2548.7402249527254,3.0,2459.5823898211124
706,176,CRI,"{'groups': [{'group': 2.0, 'sum': 44.0082782817837}, {'group': 3.0, 'sum': 2548.7402249527254}, {'group': 4.0, 'sum': 22080.381754478654}]}","{'groups': [{'group': 2.0, 'sum': 42.1106634375}, {'group': 3.0, 'sum': 2459.5823898211124}, {'group': 4.0, 'sum': 21352.27618434696}]}",176,2,4.0,22080.381754478654,4.0,21352.27618434696
707,176,CRI,"{'groups': [{'group': 2.0, 'sum': 44.0082782817837}, {'group': 3.0, 'sum': 2548.7402249527254}, {'group': 4.0, 'sum': 22080.381754478654}]}","{'groups': [{'group': 2.0, 'sum': 42.1106634375}, {'group': 3.0, 'sum': 2459.5823898211124}, {'group': 4.0, 'sum': 21352.27618434696}]}",176,3,,,,
708,177,SOM,"{'groups': [{'group': 3.0, 'sum': 83.80102399747554}, {'group': 4.0, 'sum': 62846.199407737295}]}","{'groups': [{'group': 3.0, 'sum': 78.87115506249997}, {'group': 4.0, 'sum': 60201.129810628794}]}",177,0,3.0,83.80102399747554,3.0,78.87115506249997
709,177,SOM,"{'groups': [{'group': 3.0, 'sum': 83.80102399747554}, {'group': 4.0, 'sum': 62846.199407737295}]}","{'groups': [{'group': 3.0, 'sum': 78.87115506249997}, {'group': 4.0, 'sum': 60201.129810628794}]}",177,1,4.0,62846.199407737295,4.0,60201.129810628794
710,177,SOM,"{'groups': [{'group': 3.0, 'sum': 83.80102399747554}, {'group': 4.0, 'sum': 62846.199407737295}]}","{'groups': [{'group': 3.0, 'sum': 78.87115506249997}, {'group': 4.0, 'sum': 60201.129810628794}]}",177,2,,,,
711,177,SOM,"{'groups': [{'group': 3.0, 'sum': 83.80102399747554}, {'group': 4.0, 'sum': 62846.199407737295}]}","{'groups': [{'group': 3.0, 'sum': 78.87115506249997}, {'group': 4.0, 'sum': 60201.129810628794}]}",177,3,,,,
712,178,SVN,"{'groups': [{'group': 2.0, 'sum': 87.95958947606078}, {'group': 3.0, 'sum': 19980.216510754777}]}","{'groups': [{'group': 2.0, 'sum': 58.563615793137245}, {'group': 3.0, 'sum': 14106.518792316863}]}",178,0,2.0,87.95958947606078,2.0,58.563615793137245
