,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
0,129,Mountain Green Cover Index,654,SHN,2015,40.344509062942954,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,327,Mountain Green Cover Index,654,SHN,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,327,Mountain Green Cover Index,654,SHN,2018,85.66483509840415,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,327,Mountain Green Cover Index,654,SHN,2018,40.344509062942954,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,828,Mountain Green Cover Index,744,SJM,2000,5.232912556925047,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
0,828,Mountain Green Cover Index,744,SJM,2000,1.4985561709121915,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,828,Mountain Green Cover Index,744,SJM,2000,1.6217643431590398,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,432,Mountain Green Cover Index,744,SJM,2005,5.232912556925046,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
0,432,Mountain Green Cover Index,744,SJM,2005,1.4985561709121915,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,432,Mountain Green Cover Index,744,SJM,2005,1.6217643431590396,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,631,Mountain Green Cover Index,744,SJM,2010,5.232912556925046,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
0,631,Mountain Green Cover Index,744,SJM,2010,1.4985561709121915,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,631,Mountain Green Cover Index,744,SJM,2010,1.6217643431590396,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,37,Mountain Green Cover Index,744,SJM,2015,5.232912556925047,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
0,37,Mountain Green Cover Index,744,SJM,2015,1.498556170912192,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,37,Mountain Green Cover Index,744,SJM,2015,1.6217643431590403,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,235,Mountain Green Cover Index,744,SJM,2018,5.232912556925047,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
0,235,Mountain Green Cover Index,744,SJM,2018,1.498556170912192,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,235,Mountain Green Cover Index,744,SJM,2018,1.6217643431590403,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,950,Mountain Green Cover Index,090,SLB,2000,99.2702865950446,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,950,Mountain Green Cover Index,090,SLB,2000,99.2702865950446,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,554,Mountain Green Cover Index,090,SLB,2005,99.2763172935427,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,554,Mountain Green Cover Index,090,SLB,2005,99.2763172935427,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,753,Mountain Green Cover Index,090,SLB,2010,99.2763172935427,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,753,Mountain Green Cover Index,090,SLB,2010,99.2763172935427,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,161,Mountain Green Cover Index,090,SLB,2015,99.2763172935427,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,161,Mountain Green Cover Index,090,SLB,2015,99.2763172935427,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,359,Mountain Green Cover Index,090,SLB,2018,99.2763172935427,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,359,Mountain Green Cover Index,090,SLB,2018,99.2763172935427,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,951,Mountain Green Cover Index,694,SLE,2000,99.98019013282558,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,951,Mountain Green Cover Index,694,SLE,2000,99.98019013282558,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,555,Mountain Green Cover Index,694,SLE,2005,99.94714898043857,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,555,Mountain Green Cover Index,694,SLE,2005,99.94714898043857,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,754,Mountain Green Cover Index,694,SLE,2010,99.9141071638577,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,754,Mountain Green Cover Index,694,SLE,2010,99.9141071638577,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,162,Mountain Green Cover Index,694,SLE,2015,99.88771056255204,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,162,Mountain Green Cover Index,694,SLE,2015,99.88771056255204,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,360,Mountain Green Cover Index,694,SLE,2018,99.88771056255204,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,360,Mountain Green Cover Index,694,SLE,2018,99.88771056255204,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,912,Mountain Green Cover Index,222,SLV,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,912,Mountain Green Cover Index,222,SLV,2000,97.37233102728071,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,912,Mountain Green Cover Index,222,SLV,2000,97.37936866335104,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,516,Mountain Green Cover Index,222,SLV,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,516,Mountain Green Cover Index,222,SLV,2005,97.23379368952449,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,516,Mountain Green Cover Index,222,SLV,2005,97.24120236752414,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,715,Mountain Green Cover Index,222,SLV,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,715,Mountain Green Cover Index,222,SLV,2010,97.08632259024121,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,715,Mountain Green Cover Index,222,SLV,2010,97.09412623729457,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,122,Mountain Green Cover Index,222,SLV,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,122,Mountain Green Cover Index,222,SLV,2015,96.84357930092648,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,122,Mountain Green Cover Index,222,SLV,2015,96.85203308273672,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,320,Mountain Green Cover Index,222,SLV,2018,100.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,320,Mountain Green Cover Index,222,SLV,2018,96.83816755598937,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,320,Mountain Green Cover Index,222,SLV,2018,96.84663583197364,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,890,Mountain Green Cover Index,674,SMR,2000,87.00591070170147,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,890,Mountain Green Cover Index,674,SMR,2000,87.00591070170147,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,495,Mountain Green Cover Index,674,SMR,2005,87.00591070170147,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,495,Mountain Green Cover Index,674,SMR,2005,87.00591070170147,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,694,Mountain Green Cover Index,674,SMR,2010,86.73860831876938,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,694,Mountain Green Cover Index,674,SMR,2010,86.73860831876938,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,100,Mountain Green Cover Index,674,SMR,2015,85.70090909937949,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,100,Mountain Green Cover Index,674,SMR,2015,85.70090909937949,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,298,Mountain Green Cover Index,674,SMR,2018,85.70090909937949,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,298,Mountain Green Cover Index,674,SMR,2018,85.70090909937949,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,891,Mountain Green Cover Index,706,SOM,2000,99.17256756127274,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,891,Mountain Green Cover Index,706,SOM,2000,76.62891138302207,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,891,Mountain Green Cover Index,706,SOM,2000,76.65848863241746,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,496,Mountain Green Cover Index,706,SOM,2005,99.17256756127274,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,496,Mountain Green Cover Index,706,SOM,2005,76.29920599622517,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,496,Mountain Green Cover Index,706,SOM,2005,76.3292158186857,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,695,Mountain Green Cover Index,706,SOM,2010,99.17256756127274,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,695,Mountain Green Cover Index,706,SOM,2010,75.3775914976502,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,695,Mountain Green Cover Index,706,SOM,2010,75.40881047720819,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,101,Mountain Green Cover Index,706,SOM,2015,99.17256756127276,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,101,Mountain Green Cover Index,706,SOM,2015,75.21004967639836,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,101,Mountain Green Cover Index,706,SOM,2015,75.24148847062138,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,299,Mountain Green Cover Index,706,SOM,2018,99.17256756127276,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,299,Mountain Green Cover Index,706,SOM,2018,75.42486842957989,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,299,Mountain Green Cover Index,706,SOM,2018,75.45602538186088,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,861,Mountain Green Cover Index,688,SRB,2000,84.00884647777885,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,861,Mountain Green Cover Index,688,SRB,2000,99.24912399250934,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,861,Mountain Green Cover Index,688,SRB,2000,99.22048725132774,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,465,Mountain Green Cover Index,688,SRB,2005,84.00884647777885,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,465,Mountain Green Cover Index,688,SRB,2005,99.20233056679007,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,465,Mountain Green Cover Index,688,SRB,2005,99.17378175125286,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,663,Mountain Green Cover Index,688,SRB,2010,84.26429999943899,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,663,Mountain Green Cover Index,688,SRB,2010,99.14164433527957,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,663,Mountain Green Cover Index,688,SRB,2010,99.11368955172637,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,69,Mountain Green Cover Index,688,SRB,2015,84.26429999943899,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,69,Mountain Green Cover Index,688,SRB,2015,99.03923737468816,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,69,Mountain Green Cover Index,688,SRB,2015,99.01147501555918,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,267,Mountain Green Cover Index,688,SRB,2018,84.26429999943899,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,267,Mountain Green Cover Index,688,SRB,2018,99.02588434044439,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,267,Mountain Green Cover Index,688,SRB,2018,98.99814707189432,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,920,Mountain Green Cover Index,728,SSD,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,920,Mountain Green Cover Index,728,SSD,2000,99.81732227011526,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,920,Mountain Green Cover Index,728,SSD,2000,99.81753014848516,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,524,Mountain Green Cover Index,728,SSD,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,524,Mountain Green Cover Index,728,SSD,2005,99.82187295608918,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,524,Mountain Green Cover Index,728,SSD,2005,99.82207565599983,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,722,Mountain Green Cover Index,728,SSD,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,722,Mountain Green Cover Index,728,SSD,2010,99.821619758129,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,722,Mountain Green Cover Index,728,SSD,2010,99.82182274616662,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,128,Mountain Green Cover Index,728,SSD,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
